         4711350 function calls (4571017 primitive calls) in 5.154 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    29139    0.005    0.000    0.005    0.000 /usr/share/sumo/tools/sumolib/net/edge.py:182(getLane)
     1040    0.002    0.000    0.005    0.000 /usr/share/sumo/tools/traci/storage.py:64(readString)
      446    0.001    0.000    0.005    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/EventManager.py:30(doEvents)
      940    0.002    0.000    0.005    0.000 /usr/local/lib/python3.7/dist-packages/yaml/composer.py:88(compose_scalar_node)
    10150    0.004    0.000    0.005    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:891(<lambda>)
      500    0.002    0.000    0.005    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:545(fetch_value)
      233    0.003    0.000    0.005    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/arraysetops.py:484(in1d)
     1511    0.001    0.000    0.005    0.000 /src/smarts/core/waypoints.py:327(<listcomp>)
      436    0.000    0.000    0.005    0.000 <__array_function__ internals>:2(any)
       70    0.001    0.000    0.005    0.000 /usr/local/lib/python3.7/dist-packages/yaml/constructor.py:132(construct_mapping)
    10290    0.005    0.000    0.005    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:727(endElement)
     1512    0.003    0.000    0.005    0.000 /usr/local/lib/python3.7/dist-packages/rtree/index.py:1339(get_dimension)
     3470    0.003    0.000    0.005    0.000 /usr/local/lib/python3.7/dist-packages/yaml/reader.py:114(get_mark)
    17862    0.004    0.000    0.004    0.000 {built-in method math.atan2}
      223    0.004    0.000    0.004    0.000 /src/smarts/core/bezier_motion_planner.py:91(cubic_bezier_derivative)
      766    0.003    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/rtree/index.py:1318(get_index_type)
      243    0.002    0.000    0.004    0.000 /src/smarts/core/sumo_traffic_simulation.py:510(_compute_traffic_vehicles)
      406    0.003    0.000    0.004    0.000 /src/smarts/core/vehicle_index.py:202(actor_id_from_vehicle_id)
     1218    0.001    0.000    0.004    0.000 <__array_function__ internals>:2(transpose)
     2100    0.001    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:135(get_token)
      420    0.002    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/base.py:75(geom_factory)
      426    0.002    0.000    0.004    0.000 /src/smarts/core/chassis.py:423(yaw_rate)
    16184    0.004    0.000    0.004    0.000 {method 'split' of 'str' objects}
     1035    0.004    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:78(_clip_dep_invoke_with_casting)
      223    0.000    0.000    0.004    0.000 /src/smarts/core/agent_manager.py:273(<listcomp>)
     1022    0.001    0.000    0.004    0.000 /src/smarts/core/coordinates.py:116(direction_vector)
      407    0.001    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/function_base.py:4631(append)
      772    0.003    0.000    0.004    0.000 /usr/share/sumo/tools/traci/connection.py:107(_pack)
      233    0.001    0.000    0.004    0.000 /src/smarts/core/vehicle_index.py:72(__init__)
      288    0.004    0.000    0.004    0.000 {built-in method posix.stat}
      446    0.001    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2324(all)
     1601    0.002    0.000    0.004    0.000 /usr/lib/python3.7/pickle.py:441(memoize)
      203    0.000    0.000    0.004    0.000 /src/smarts/core/chassis.py:454(contact_points)
     1015    0.001    0.000    0.004    0.000 /src/smarts/core/vehicle_index.py:240(<listcomp>)
      250    0.004    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/shapely/topology.py:76(__call__)
      200    0.001    0.000    0.004    0.000 /src/smarts/core/sensors.py:951(_compute_additional_dist_travelled)
       10    0.000    0.000    0.004    0.000 /src/smarts/core/vehicle.py:119(__init__)
      819    0.001    0.000    0.004    0.000 /usr/lib/python3.7/logging/__init__.py:1928(getLogger)
      873    0.001    0.000    0.004    0.000 <__array_function__ internals>:2(concatenate)
        1    0.000    0.000    0.004    0.004 /usr/local/lib/python3.7/dist-packages/pkg_resources/__init__.py:2437(load)
     1960    0.002    0.000    0.004    0.000 /usr/share/sumo/tools/sumolib/net/lane.py:116(setShape)
      223    0.002    0.000    0.004    0.000 /src/smarts/core/agent_manager.py:208(step_sensors)
    24/14    0.000    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:878(save_code)
        1    0.000    0.000    0.004    0.004 /usr/local/lib/python3.7/dist-packages/pkg_resources/__init__.py:2462(require)
      120    0.000    0.000    0.004    0.000 /usr/lib/python3.7/importlib/resources.py:173(path)
      466    0.001    0.000    0.004    0.000 /usr/share/sumo/tools/traci/domain.py:82(add)
       60    0.001    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/shapely/ops.py:39(polygonize)
     1047    0.002    0.000    0.004    0.000 {method '__reduce_ex__' of 'object' objects}
    37599    0.004    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:21(_atleast_1d_dispatcher)
      203    0.002    0.000    0.004    0.000 /src/smarts/core/coordinates.py:205(as_sumo)
      436    0.001    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2236(any)
     1824    0.001    0.000    0.004    0.000 /usr/lib/python3.7/enum.py:340(__getattr__)
      404    0.001    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_dtype.py:333(_name_get)
     1235    0.001    0.000    0.004    0.000 /usr/lib/python3.7/copy.py:66(copy)
      203    0.003    0.000    0.004    0.000 /src/smarts/core/chassis.py:54(_query_bullet_contact_points)
     1010    0.001    0.000    0.004    0.000 /usr/local/lib/python3.7/dist-packages/yaml/constructor.py:67(construct_object)
     4114    0.003    0.000    0.004    0.000 /usr/lib/python3.7/copy.py:253(_keep_alive)
    40645    0.004    0.000    0.004    0.000 {built-in method builtins.id}
     3140    0.002    0.000    0.004    0.000 /usr/lib/python3.7/queue.py:96(empty)
      138    0.000    0.000    0.003    0.000 /usr/lib/python3.7/genericpath.py:16(exists)
        3    0.000    0.000    0.003    0.001 /usr/local/lib/python3.7/dist-packages/pkg_resources/__init__.py:2732(requires)
        3    0.000    0.000    0.003    0.001 /usr/local/lib/python3.7/dist-packages/pkg_resources/__init__.py:3013(_dep_map)
      120    0.001    0.000    0.003    0.000 /usr/share/sumo/tools/traci/domain.py:132(_register)
     3468    0.003    0.000    0.003    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/base.py:224(empty)
     1887    0.001    0.000    0.003    0.000 /src/smarts/core/coordinates.py:235(as_panda3d)
        3    0.000    0.000    0.003    0.001 /usr/local/lib/python3.7/dist-packages/pkg_resources/__init__.py:3021(_compute_dependencies)
      832    0.001    0.000    0.003    0.000 /src/smarts/core/vehicle_index.py:258(vehicle_by_id)
      213    0.003    0.000    0.003    0.000 /src/smarts/core/chassis.py:594(_apply_steering)
11478/11398    0.003    0.000    0.003    0.000 {built-in method builtins.max}
      880    0.001    0.000    0.003    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/base.py:696(is_empty)
      170    0.000    0.000    0.003    0.000 /usr/local/lib/python3.7/dist-packages/tensorboardX/x2num.py:18(make_np)
      280    0.001    0.000    0.003    0.000 /usr/lib/python3.7/xml/sax/saxutils.py:339(prepare_input_source)
      476    0.001    0.000    0.003    0.000 /usr/share/sumo/tools/traci/domain.py:41(_parse)
      456    0.002    0.000    0.003    0.000 /src/smarts/core/vehicle_index.py:262(teardown_vehicles_by_vehicle_ids)
8403/7952    0.002    0.000    0.003    0.000 {built-in method builtins.hash}
      819    0.002    0.000    0.003    0.000 /usr/lib/python3.7/logging/__init__.py:1216(getLogger)
     3830    0.002    0.000    0.003    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numerictypes.py:293(issubclass_)
     3052    0.002    0.000    0.003    0.000 /src/smarts/core/utils/cache.py:37(__init__)
      842    0.001    0.000    0.003    0.000 /src/smarts/core/vehicle_index.py:658(sensor_state_for_vehicle_id)
     1511    0.003    0.000    0.003    0.000 /usr/lib/python3.7/warnings.py:470(__enter__)
      230    0.001    0.000    0.003    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/EventManager.py:74(processEvent)
    25149    0.003    0.000    0.003    0.000 /usr/share/sumo/tools/sumolib/net/lane.py:201(getEdge)
1426/1326    0.001    0.000    0.003    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/base.py:241(__del__)
       30    0.002    0.000    0.003    0.000 /usr/local/lib/python3.7/dist-packages/gltf/converter.py:1026(read_vert_data)
      216    0.003    0.000    0.003    0.000 {built-in method cat}
      203    0.003    0.000    0.003    0.000 /src/ultra/ultra/utils/episode.py:70(add)
       10    0.003    0.000    0.003    0.000 {method 'write_bam_file' of 'panda3d.core.NodePath' objects}
      490    0.001    0.000    0.003    0.000 /usr/share/sumo/tools/sumolib/net/node.py:43(setShape)
     8910    0.003    0.000    0.003    0.000 {built-in method builtins.setattr}
       10    0.000    0.000    0.003    0.000 /src/smarts/core/vehicle.py:159(_build_model)
       70    0.000    0.000    0.003    0.000 /usr/lib/python3.7/gzip.py:25(open)
       10    0.003    0.000    0.003    0.000 {method 'load_sync' of 'panda3d.core.Loader' objects}
1724/1516    0.001    0.000    0.003    0.000 /usr/lib/python3.7/abc.py:141(__subclasscheck__)
       11    0.000    0.000    0.003    0.000 /src/ultra/ultra/utils/episode.py:291(episodes)
       10    0.000    0.000    0.003    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1549(add)
      223    0.001    0.000    0.003    0.000 /usr/lib/python3.7/copy.py:220(_deepcopy_tuple)
     1960    0.002    0.000    0.003    0.000 /usr/share/sumo/tools/sumolib/net/edge.py:84(addLane)
  353/283    0.002    0.000    0.003    0.000 {method 'read' of '_io.BufferedReader' objects}
     6108    0.002    0.000    0.003    0.000 /usr/lib/python3.7/pickle.py:225(write)
     1816    0.002    0.000    0.003    0.000 /usr/share/sumo/tools/sumolib/net/lane.py:198(getID)
      676    0.002    0.000    0.003    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/Messenger.py:288(send)
    23665    0.003    0.000    0.003    0.000 /usr/share/sumo/tools/sumolib/net/edge.py:106(getID)
     4532    0.001    0.000    0.003    0.000 /usr/lib/python3.7/threading.py:240(__enter__)
       20    0.000    0.000    0.003    0.000 /src/smarts/core/sumo_traffic_simulation.py:296(teardown)
     4162    0.001    0.000    0.003    0.000 /src/smarts/core/utils/cache.py:106(external_clear_cache)
     1644    0.003    0.000    0.003    0.000 {method 'argmin' of 'numpy.ndarray' objects}
       70    0.001    0.000    0.003    0.000 /usr/lib/python3.7/gzip.py:128(__init__)
     3500    0.002    0.000    0.003    0.000 /usr/share/sumo/tools/sumolib/net/edge.py:94(_addIncoming)
      170    0.001    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/tensorboardX/x2num.py:11(check_nan)
     1218    0.001    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:604(transpose)
     1338    0.000    0.000    0.002    0.000 /usr/lib/python3.7/copy.py:274(<genexpr>)
     1010    0.002    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/yaml/resolver.py:143(resolve)
     4410    0.002    0.000    0.002    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:194(setAdditionalNodeInfo)
      922    0.002    0.000    0.002    0.000 /src/smarts/core/provider.py:33(merge)
     4463    0.002    0.000    0.002    0.000 <string>:2(__init__)
     4532    0.001    0.000    0.002    0.000 /usr/lib/python3.7/threading.py:255(_is_owned)
      609    0.002    0.000    0.002    0.000 /src/ultra/ultra/utils/common.py:202(get_vehicles_not_behind)
      223    0.000    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2131(__garbageCollectStates)
     1960    0.001    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:1416(scan_line_break)
      203    0.000    0.000    0.002    0.000 /src/ultra/ultra/utils/episode.py:202(log_loss)
      223    0.000    0.000    0.002    0.000 /src/smarts/core/waypoints.py:125(__hash__)
      465    0.001    0.000    0.002    0.000 /usr/lib/python3.7/pickle.py:738(save_str)
      213    0.002    0.000    0.002    0.000 {method 'setPosHpr' of 'panda3d.core.NodePath' objects}
     1020    0.002    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/shapely/predicates.py:23(__call__)
      213    0.001    0.000    0.002    0.000 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:98(<listcomp>)
1724/1516    0.002    0.000    0.002    0.000 {built-in method _abc._abc_subclasscheck}
      940    0.001    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:295(save_possible_simple_key)
      213    0.001    0.000    0.002    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:57(get_social_vehicles_representation)
     2909    0.002    0.000    0.002    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      426    0.000    0.000    0.002    0.000 /src/smarts/core/sumo_road_network.py:295(edge_by_lane_id)
     1824    0.002    0.000    0.002    0.000 /usr/lib/python3.7/enum.py:26(_is_dunder)
    12201    0.002    0.000    0.002    0.000 {built-in method math.cos}
    11795    0.002    0.000    0.002    0.000 {built-in method math.sin}
    11060    0.002    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:264(next_possible_simple_key)
      140    0.000    0.000    0.002    0.000 /usr/lib/python3.7/xml/sax/__init__.py:70(make_parser)
     1115    0.001    0.000    0.002    0.000 <__array_function__ internals>:2(iscomplexobj)
      140    0.000    0.000    0.002    0.000 /usr/lib/python3.7/gzip.py:282(read)
      243    0.001    0.000    0.002    0.000 /src/smarts/core/vehicle_index.py:666(_build_empty_controlled_by)
     2840    0.002    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/yaml/reader.py:94(prefix)
       70    0.000    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:422(parse_block_mapping_first_key)
     9143    0.002    0.000    0.002    0.000 {built-in method _struct.pack}
      446    0.001    0.000    0.002    0.000 {method 'all' of 'numpy.generic' objects}
     1860    0.000    0.000    0.002    0.000 {method 'extend' of 'list' objects}
      213    0.000    0.000    0.002    0.000 /src/ultra/ultra/utils/episode.py:247(initialize_tb_writer)
      728    0.001    0.000    0.002    0.000 {built-in method builtins.__import__}
     8045    0.002    0.000    0.002    0.000 /src/smarts/core/coordinates.py:227(heading)
      223    0.000    0.000    0.002    0.000 /usr/lib/python3.7/copy.py:221(<listcomp>)
     5320    0.002    0.000    0.002    0.000 /usr/lib/python3.7/queue.py:208(_qsize)
       10    0.002    0.000    0.002    0.000 {method 'get_vertex_list' of 'panda3d.core.GeomPrimitive' objects}
    20122    0.002    0.000    0.002    0.000 {method 'items' of 'collections.OrderedDict' objects}
      490    0.002    0.000    0.002    0.000 /usr/share/sumo/tools/sumolib/net/node.py:26(__init__)
      140    0.000    0.000    0.002    0.000 /usr/lib/python3.7/xml/sax/__init__.py:103(_create_parser)
     2130    0.001    0.000    0.002    0.000 /src/smarts/core/vehicle.py:584(subscribed_to)
    10290    0.002    0.000    0.002    0.000 /usr/lib/python3.7/xml/sax/xmlreader.py:280(__init__)
     1426    0.001    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/base.py:265(_geom)
      223    0.001    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2084(__dataLoop)
    25480    0.002    0.000    0.002    0.000 /usr/lib/python3.7/xml/sax/handler.py:158(characters)
      962    0.002    0.000    0.002    0.000 /usr/lib/python3.7/ctypes/__init__.py:497(cast)
    33596    0.002    0.000    0.002    0.000 {method 'clear' of 'dict' objects}
      210    0.001    0.000    0.002    0.000 /usr/lib/python3.7/xml/sax/expatreader.py:276(reset)
        6    0.000    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/pkg_resources/__init__.py:3065(parse_requirements)
      223    0.001    0.000    0.002    0.000 /src/smarts/core/agent_manager.py:223(filter_response_for_ego)
     3884    0.002    0.000    0.002    0.000 /usr/lib/python3.7/threading.py:75(RLock)
     2130    0.001    0.000    0.002    0.000 /src/smarts/core/vehicle.py:588(sensor_property)
        3    0.000    0.000    0.002    0.001 /usr/local/lib/python3.7/dist-packages/pkg_resources/__init__.py:3092(__init__)
     1666    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:416(parent)
     1511    0.002    0.000    0.002    0.000 /usr/lib/python3.7/warnings.py:489(__exit__)
     2017    0.002    0.000    0.002    0.000 {built-in method numpy.empty}
      213    0.002    0.000    0.002    0.000 {method 'reshape' of 'torch._C._TensorBase' objects}
      490    0.002    0.000    0.002    0.000 /usr/share/sumo/tools/sumolib/net/node.py:53(<listcomp>)
     1511    0.001    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:390(_ensure_no_complex_data)
       10    0.000    0.000    0.002    0.000 /src/smarts/core/scenario.py:351(<listcomp>)
      210    0.001    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/polygon.py:249(exterior)
      732    0.001    0.000    0.002    0.000 {built-in method builtins.sum}
      223    0.000    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2094(__ivalLoop)
       71    0.000    0.000    0.002    0.000 /usr/lib/python3.7/pathlib.py:1024(__new__)
      213    0.000    0.000    0.002    0.000 /usr/lib/python3.7/functools.py:492(decorating_function)
      407    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(ravel)
        3    0.000    0.000    0.002    0.001 /usr/local/lib/python3.7/dist-packages/pkg_resources/_vendor/packaging/requirements.py:95(__init__)
      404    0.001    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_dtype.py:319(_name_includes_bit_suffix)
     4532    0.001    0.000    0.002    0.000 /usr/lib/python3.7/threading.py:243(__exit__)
     3470    0.002    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/yaml/error.py:6(__init__)
       10    0.000    0.000    0.002    0.000 /src/smarts/core/scenario.py:539(_extract_mission)
       20    0.000    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/base.py:683(union)
        1    0.000    0.000    0.002    0.002 /usr/local/lib/python3.7/dist-packages/tensorboardX/writer.py:210(__init__)
      822    0.002    0.000    0.002    0.000 /src/ultra/ultra/utils/common.py:313(<listcomp>)
     2278    0.002    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/rtree/core.py:38(check_value)
     6297    0.002    0.000    0.002    0.000 {built-in method _struct.unpack}
      213    0.001    0.000    0.002    0.000 /src/smarts/core/chassis.py:554(_apply_throttle)
     2240    0.001    0.000    0.002    0.000 /usr/share/sumo/tools/sumolib/net/edge.py:89(addOutgoing)
     9305    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
       10    0.002    0.000    0.002    0.000 {built-in method _pickle.load}
       81    0.000    0.000    0.002    0.000 /usr/lib/python3.7/pathlib.py:669(_from_parts)
     1100    0.000    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:125(peek_token)
       20    0.000    0.000    0.002    0.000 /src/smarts/core/route.py:102(_compute_edges)
     1511    0.002    0.000    0.002    0.000 {method 'remove' of 'list' objects}
      213    0.001    0.000    0.002    0.000 /src/smarts/core/mission_planner.py:185(_edge_ids)
      213    0.001    0.000    0.002    0.000 /src/smarts/core/sensors.py:1081(__call__)
     5587    0.002    0.000    0.002    0.000 {method 'encode' of 'str' objects}
     1491    0.002    0.000    0.002    0.000 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:195(_normalize)
       10    0.000    0.000    0.002    0.000 /src/smarts/core/chassis.py:514(_initialize_speed)
       10    0.000    0.000    0.002    0.000 /usr/lib/python3.7/tempfile.py:659(NamedTemporaryFile)
     2070    0.001    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:73(_clip_dep_is_byte_swapped)
     1511    0.002    0.000    0.002    0.000 /usr/lib/python3.7/warnings.py:449(__init__)
    10524    0.002    0.000    0.002    0.000 {method 'items' of 'dict' objects}
      130    0.000    0.000    0.002    0.000 /src/smarts/core/sumo_road_network.py:488(world_coord_from_offset)
       10    0.000    0.000    0.002    0.000 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:1098(save_builtin_method)
     4160    0.002    0.000    0.002    0.000 {method 'zfill' of 'bytes' objects}
     1999    0.001    0.000    0.002    0.000 /usr/share/sumo/tools/sumolib/net/lane.py:129(getShape)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.7/dist-packages/pkg_resources/__init__.py:701(resolve)
        9    0.000    0.000    0.001    0.000 /src/smarts/core/sumo_traffic_simulation.py:284(_remove_vehicles)
      466    0.001    0.000    0.001    0.000 /usr/share/sumo/tools/traci/storage.py:73(readStringList)
      223    0.001    0.000    0.001    0.000 /src/smarts/core/traffic_history_provider.py:68(step)
       70    0.000    0.000    0.001    0.000 /usr/lib/python3.7/_compression.py:66(readinto)
      171    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/tensorboardX/writer.py:315(_get_file_writer)
        6    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/pkg_resources/__init__.py:3003(_parsed_pkg_info)
       83    0.000    0.000    0.001    0.000 /usr/lib/python3.7/pathlib.py:649(_parse_args)
        9    0.000    0.000    0.001    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1574(remove)
       20    0.001    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/shapely/topology.py:63(__call__)
     1338    0.001    0.000    0.001    0.000 {method 'repeat' of 'numpy.ndarray' objects}
     1887    0.001    0.000    0.001    0.000 /src/smarts/core/coordinates.py:89(as_panda3d)
      476    0.000    0.000    0.001    0.000 /usr/share/sumo/tools/traci/_simulation.py:470(getSubscriptionResults)
      426    0.001    0.000    0.001    0.000 /src/smarts/core/chassis.py:649(<listcomp>)
      659    0.001    0.000    0.001    0.000 /src/smarts/core/vehicle_index.py:163(<listcomp>)
      224    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(cumsum)
      223    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/direct/interval/IntervalManager.py:90(step)
        3    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/pkg_resources/_vendor/pyparsing.py:1608(parseString)
       10    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/tableprint/printer.py:76(__call__)
      213    0.001    0.000    0.001    0.000 /usr/lib/python3.7/functools.py:37(update_wrapper)
       30    0.000    0.000    0.001    0.000 /src/smarts/core/sumo_traffic_simulation.py:123(__str__)
     2563    0.001    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:74(<dictcomp>)
     9429    0.001    0.000    0.001    0.000 /src/smarts/core/utils/cache.py:41(__hash__)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.7/dist-packages/tensorboardX/writer.py:72(__init__)
      230    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/linestring.py:29(__init__)
    90/30    0.000    0.000    0.001    0.000 {built-in method builtins.repr}
    131/3    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/pkg_resources/_vendor/pyparsing.py:1370(_parseNoCache)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.7/dist-packages/tensorboardX/event_file_writer.py:88(__init__)
     32/3    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/pkg_resources/_vendor/pyparsing.py:3397(parseImpl)
       20    0.000    0.000    0.001    0.000 /src/smarts/core/route.py:148(_fill_route_missing_edges)
      280    0.000    0.000    0.001    0.000 /src/smarts/core/waypoints.py:647(<listcomp>)
       30    0.000    0.000    0.001    0.000 /src/smarts/core/sumo_traffic_simulation.py:109(__repr__)
      233    0.001    0.000    0.001    0.000 /src/smarts/core/smarts.py:534(teardown_agents_without_vehicles)
      280    0.001    0.000    0.001    0.000 /usr/share/sumo/tools/sumolib/net/lane.py:179(getBoundingBox)
     1501    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
     1708    0.001    0.000    0.001    0.000 /usr/lib/python3.7/enum.py:615(__hash__)
      140    0.000    0.000    0.001    0.000 /usr/lib/python3.7/xml/sax/expatreader.py:436(create_parser)
     2406    0.001    0.000    0.001    0.000 /usr/share/sumo/tools/sumolib/net/lane.py:195(getIndex)
       10    0.000    0.000    0.001    0.000 /src/smarts/core/utils/logging.py:65(suppress_stdout)
       75    0.000    0.000    0.001    0.000 /usr/lib/python3.7/pickle.py:943(save_global)
     1408    0.000    0.000    0.001    0.000 {method 'join' of 'str' objects}
     5485    0.001    0.000    0.001    0.000 {built-in method _struct.calcsize}
      220    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/base.py:965(__iter__)
      257    0.000    0.000    0.001    0.000 /usr/lib/python3.7/pickle.py:718(save_bytes)
      140    0.000    0.000    0.001    0.000 /usr/lib/python3.7/xml/sax/expatreader.py:223(_close_source)
      300    0.001    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/shapely/coords.py:48(__len__)
       10    0.000    0.000    0.001    0.000 /usr/lib/python3.7/tempfile.py:386(_mkstemp_inner)
     1037    0.001    0.000    0.001    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
     4538    0.001    0.000    0.001    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:1123(save_instancemethod0)
      223    0.000    0.000    0.001    0.000 /usr/lib/python3.7/logging/__init__.py:1656(__reduce__)
      110    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/linestring.py:95(_set_coords)
      223    0.001    0.000    0.001    0.000 /src/smarts/core/motion_planner_provider.py:116(_update_membership)
       20    0.000    0.000    0.001    0.000 /src/smarts/core/scenario.py:558(to_position_and_heading)
      902    0.001    0.000    0.001    0.000 /src/smarts/core/agent_manager.py:216(_filter_for_active_ego)
        3    0.000    0.000    0.001    0.000 /usr/lib/python3.7/email/parser.py:59(parsestr)
       20    0.001    0.000    0.001    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:489(getShortestPath)
      447    0.001    0.000    0.001    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
      203    0.001    0.000    0.001    0.000 /src/ultra/ultra/utils/common.py:92(to_2d_action)
     4532    0.001    0.000    0.001    0.000 {method '__enter__' of '_thread.lock' objects}
      203    0.001    0.000    0.001    0.000 /src/ultra/ultra/utils/common.py:83(to_3d_action)
        3    0.000    0.000    0.001    0.000 /usr/lib/python3.7/email/parser.py:41(parse)
     1511    0.001    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/_config.py:14(get_config)
      426    0.001    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:50(_count_reduce_items)
      140    0.000    0.000    0.001    0.000 /usr/lib/python3.7/xml/sax/expatreader.py:90(__init__)
      233    0.000    0.000    0.001    0.000 /src/smarts/core/sumo_traffic_simulation.py:617(_teleport_exited_vehicles)
      407    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:1693(ravel)
      319    0.001    0.000    0.001    0.000 /usr/lib/python3.7/posixpath.py:75(join)
       10    0.000    0.000    0.001    0.000 /usr/local/lib/python3.7/dist-packages/yaml/loader.py:33(__init__)
